SYMBOL	Ensembl_IDs	log2FoldChange	lfcSE	stat	pvalue	padj
RBM20	ENSG00000203867	-1.499610482	0.591315631	-2.53605757	0.01121083	0.048652225
NA	ENSG00000261888	-1.49966709	0.370887762	-4.043452618	5.27E-05	0.00081946
NA	ENSG00000262877	-1.499785576	0.310455948	-4.830912675	1.36E-06	4.24E-05
FAM41C	ENSG00000230368	-1.500320048	0.301430839	-4.977327654	6.45E-07	2.24E-05
TMEM132E	ENSG00000181291	-1.502905315	0.416845916	-3.605421713	0.000311646	0.003302164
RSPO1	ENSG00000169218	-1.508547803	0.399322139	-3.777771519	0.000158238	0.001932303
NA	ENSG00000267650	-1.509055699	0.584370642	-2.582360559	0.009812701	0.0441853
FABP4	ENSG00000170323	-1.509473341	0.57175341	-2.640077548	0.008288706	0.038910324
NA	ENSG00000272223	-1.510007951	0.548762619	-2.751659639	0.005929411	0.030240927
NA	ENSG00000234711	-1.51098825	0.306207746	-4.934520007	8.03E-07	2.71E-05
NA	ENSG00000224239	-1.514219804	0.536757409	-2.821050588	0.004786665	0.025763556
NA	ENSG00000274383	-1.516988559	0.296247503	-5.120679643	3.04E-07	1.19E-05
MYOC	ENSG00000034971	-1.517493471	0.39835276	-3.809421258	0.000139292	0.001764371
LAMA5	ENSG00000130702	-1.519441757	0.25136327	-6.04480422	1.50E-09	1.20E-07
NA	ENSG00000211660	-1.522860131	0.545486288	-2.791747778	0.00524242	0.027615823
CRACR2B	ENSG00000177685	-1.524138126	0.377485198	-4.03761031	5.40E-05	0.000833297
LINC00092	ENSG00000225194	-1.524330826	0.366866384	-4.155002728	3.25E-05	0.000552958
NA	ENSG00000273361	-1.525001494	0.395798955	-3.852969986	0.000116694	0.001522167
NA	ENSG00000279182	-1.52767067	0.588869263	-2.594244202	0.009479913	0.043078813
OLFML2A	ENSG00000185585	-1.529015985	0.280679425	-5.447552796	5.11E-08	2.60E-06
LINC00106	ENSG00000236871	-1.530906878	0.507517603	-3.016460647	0.002557444	0.016292343
SCNN1D	ENSG00000162572	-1.531977634	0.296733489	-5.162806666	2.43E-07	9.82E-06
LOC102723566	ENSG00000225032	-1.532158418	0.252008534	-6.079787834	1.20E-09	9.85E-08
FBXL16	ENSG00000127585	-1.532729409	0.519375455	-2.951100969	0.003166434	0.019032049
LINC01447	ENSG00000236078	-1.533230877	0.587467397	-2.609899519	0.009056882	0.041624757
ARHGAP39	ENSG00000147799	-1.538164785	0.424770925	-3.621163069	0.000293282	0.003155452
NEK5	ENSG00000197168	-1.540049664	0.485861071	-3.169732577	0.001525793	0.011088793
ELFN2	ENSG00000166897	-1.540432179	0.248651854	-6.195136503	5.82E-10	5.02E-08
PPP1R32	ENSG00000162148	-1.542258914	0.504369178	-3.057797704	0.0022297	0.014815921
PKD1P5-LOC105376752	ENSG00000254681	-1.542365613	0.246394495	-6.259740554	3.86E-10	3.48E-08
NA	ENSG00000267137	-1.543301471	0.49449886	-3.120940402	0.001802745	0.01260834
CYTB	ENSG00000198727	-1.544077326	0.204330027	-7.5567813	4.13E-14	8.40E-12
NA	ENSG00000279199	-1.544342421	0.600420771	-2.57210026	0.010108361	0.04506199
IP6K3	ENSG00000161896	-1.54459512	0.350838891	-4.402576679	1.07E-05	0.000230579
NA	ENSG00000276997	-1.545067144	0.529300991	-2.919070942	0.003510763	0.020499682
TRIM74	ENSG00000155428	-1.547257844	0.514656147	-3.006391456	0.002643684	0.016692363
NA	ENSG00000116883	-1.54767902	0.282292325	-5.4825402	4.19E-08	2.17E-06
NA	ENSG00000255026	-1.553124723	0.331401228	-4.686538835	2.78E-06	7.78E-05
CROCC	ENSG00000058453	-1.55798826	0.35962729	-4.332230353	1.48E-05	0.000296011
LOC100506691	ENSG00000256546	-1.558684166	0.510245516	-3.054772883	0.00225231	0.014903222
NA	ENSG00000269194	-1.559509427	0.541980839	-2.87742539	0.004009347	0.022587904
NTN5	ENSG00000142233	-1.560333007	0.426332319	-3.659898482	0.000252315	0.002792026
SPDYE6	ENSG00000260097	-1.560408386	0.302731318	-5.154433298	2.54E-07	1.02E-05
SCUBE1	ENSG00000159307	-1.569601756	0.26395003	-5.946586762	2.74E-09	2.06E-07
EMILIN3	ENSG00000183798	-1.570388031	0.405792069	-3.86993278	0.000108865	0.001437351
NA	ENSG00000269227	-1.571067968	0.599562761	-2.620356147	0.008783798	0.040664231
NA	ENSG00000260139	-1.574110495	0.395954678	-3.975481498	7.02E-05	0.001018951
PIGZ	ENSG00000119227	-1.575654224	0.491001019	-3.209065079	0.001331673	0.010003337
DNAH1	ENSG00000114841	-1.575868048	0.439179621	-3.588208498	0.000332958	0.003463798
KLRG2	ENSG00000188883	-1.575938429	0.590695281	-2.667938073	0.007631832	0.03665663
NA	ENSG00000248527	-1.576517776	0.198986487	-7.922737862	2.32E-15	5.69E-13
DNAH7	ENSG00000118997	-1.576818378	0.557574598	-2.827995362	0.004684049	0.025319001
DIO2	ENSG00000211448	-1.578411503	0.337883602	-4.671465247	2.99E-06	8.27E-05
EML6	ENSG00000214595	-1.578696907	0.511178419	-3.088348116	0.002012725	0.013700256
C1orf87	ENSG00000162598	-1.583858644	0.590290914	-2.683183165	0.007292504	0.035392744
OBSCN	ENSG00000154358	-1.584041659	0.210030309	-7.541967	4.63E-14	9.33E-12
NA	ENSG00000258504	-1.58552165	0.399343858	-3.97031685	7.18E-05	0.001035355
NA	ENSG00000266283	-1.585888274	0.549012939	-2.888617302	0.003869397	0.022019618
NA	ENSG00000273437	-1.587707035	0.627665704	-2.529542436	0.011421136	0.049367243
C19orf71	ENSG00000183397	-1.588788728	0.364257296	-4.361721085	1.29E-05	0.000265098
TNR	ENSG00000116147	-1.591453193	0.424979615	-3.744775369	0.000180555	0.00214387
ND4	ENSG00000198886	-1.592542408	0.211821411	-7.518325946	5.55E-14	1.08E-11
SLC23A1	ENSG00000170482	-1.593365781	0.587671235	-2.711321714	0.006701557	0.033060433
FLRT1	ENSG00000126500	-1.594167392	0.389956778	-4.088061758	4.35E-05	0.000701722
NA	ENSG00000259448	-1.596435669	0.582912306	-2.738723567	0.006167821	0.031067037
SPACA4	ENSG00000177202	-1.596634693	0.48871807	-3.266985185	0.001086994	0.008517431
DLK2	ENSG00000171462	-1.596722318	0.630892095	-2.530896059	0.011377156	0.049261331
NA	ENSG00000227827	-1.599408624	0.279767855	-5.716913486	1.08E-08	6.77E-07
SULT2B1	ENSG00000088002	-1.603137263	0.275674998	-5.815316127	6.05E-09	4.15E-07
PRICKLE2-AS1	ENSG00000241111	-1.604974235	0.555854385	-2.887400512	0.003884394	0.022081102
PCDHGC4	ENSG00000242419	-1.611951198	0.459964732	-3.504510422	0.000457448	0.004412044
FBXL22	ENSG00000197361	-1.612148274	0.300852871	-5.358593626	8.39E-08	3.98E-06
NA	ENSG00000227370	-1.613156075	0.550590535	-2.929865252	0.00339109	0.020012444
NA	ENSG00000243302	-1.614512675	0.286967183	-5.626123025	1.84E-08	1.07E-06
CDC42BPG	ENSG00000171219	-1.615234951	0.281551726	-5.736903031	9.64E-09	6.20E-07
NA	ENSG00000276805	-1.615519533	0.491497441	-3.286933764	0.001012847	0.008062699
NA	ENSG00000267934	-1.617276306	0.323568015	-4.998257642	5.79E-07	2.05E-05
NA	ENSG00000262410	-1.617640204	0.551166538	-2.934939067	0.003336132	0.019786543
CADPS	ENSG00000163618	-1.617702801	0.448993717	-3.60295198	0.000314624	0.003320104
ARHGAP33	ENSG00000004777	-1.618386984	0.259922818	-6.226413664	4.77E-10	4.23E-08
MIR600HG	ENSG00000236901	-1.61869164	0.281920917	-5.741651435	9.38E-09	6.05E-07
AGAP12P	ENSG00000265018	-1.620807457	0.547046954	-2.962830606	0.003048243	0.01847779
STPG3-AS1	ENSG00000275549	-1.623261501	0.444935447	-3.648307886	0.000263973	0.002902685
NA	ENSG00000269737	-1.628414495	0.321020363	-5.072620569	3.92E-07	1.46E-05
MYOM1	ENSG00000101605	-1.630630531	0.28512835	-5.718935107	1.07E-08	6.72E-07
NA	ENSG00000226849	-1.633381083	0.458907248	-3.559283689	0.000371868	0.003773719
ND6	ENSG00000198695	-1.637792119	0.247817977	-6.608851146	3.87E-11	4.48E-09
SYN2	ENSG00000157152	-1.639306781	0.476620583	-3.439437655	0.000582924	0.005318043
PP12613	ENSG00000226757	-1.640046526	0.591606724	-2.772190476	0.005568044	0.028876698
NA	ENSG00000262766	-1.642770808	0.576505329	-2.849532735	0.00437835	0.024049228
SRPK3	ENSG00000184343	-1.643401153	0.330278281	-4.975807519	6.50E-07	2.25E-05
NA	ENSG00000214578	-1.644655517	0.579163504	-2.839708485	0.004515478	0.024641886
GPR17	ENSG00000144230	-1.650786158	0.335022152	-4.92739405	8.33E-07	2.79E-05
NGEF	ENSG00000066248	-1.652504764	0.631933129	-2.614999418	0.008922761	0.041124241
NA	ENSG00000279613	-1.653244014	0.631979165	-2.615978666	0.008897212	0.041037698
NA	ENSG00000268903	-1.653313427	0.337843784	-4.893721616	9.89E-07	3.24E-05
LOC100130950	ENSG00000261879	-1.653870697	0.357937232	-4.620560668	3.83E-06	0.000101174
NA	ENSG00000273142	-1.655789203	0.430545473	-3.845794016	0.000120163	0.001561155
NA	ENSG00000258168	-1.655811233	0.383263157	-4.320298477	1.56E-05	0.000308241
NA	ENSG00000235245	-1.655813135	0.443988661	-3.729404103	0.000191933	0.002250789
NA	ENSG00000269981	-1.656412477	0.621234148	-2.66632554	0.00766854	0.036770866
MYO15B	ENSG00000266714	-1.65644757	0.260993734	-6.346694786	2.20E-10	2.10E-08
C22orf23	ENSG00000128346	-1.660186324	0.383641998	-4.327436345	1.51E-05	0.000300416
GIPR	ENSG00000010310	-1.66068275	0.4977764	-3.336202258	0.000849313	0.007050355
NA	ENSG00000279767	-1.661072618	0.263859634	-6.295288884	3.07E-10	2.87E-08
NA	ENSG00000268049	-1.661292907	0.415227941	-4.000917916	6.31E-05	0.000936258
NA	ENSG00000272556	-1.661296377	0.508799588	-3.265129168	0.001094142	0.008552491
NA	ENSG00000275734	-1.662786407	0.5327912	-3.120896903	0.001803011	0.01260834
NA	ENSG00000279807	-1.663150327	0.530250309	-3.136538154	0.001709552	0.012114826
MYH7B	ENSG00000078814	-1.66365509	0.37667226	-4.416717843	1.00E-05	0.000217962
AGBL2	ENSG00000165923	-1.664304678	0.546467964	-3.04556678	0.002322422	0.01522551
NA	ENSG00000259605	-1.665826622	0.360919931	-4.615501881	3.92E-06	0.00010343
NA	ENSG00000262097	-1.670855008	0.650767576	-2.567514225	0.010243059	0.045493171
NA	ENSG00000262890	-1.671854888	0.633261238	-2.640071407	0.008288856	0.038910324
LSINCT5	ENSG00000281560	-1.672886327	0.569629483	-2.936797302	0.003316208	0.019703347
NA	ENSG00000258647	-1.674072314	0.424050092	-3.947817362	7.89E-05	0.001115705
NA	ENSG00000232022	-1.684516706	0.648731429	-2.596631875	0.009414276	0.04288328
NA	ENSG00000269054	-1.686184319	0.571213152	-2.951935388	0.00315789	0.018990725
MARCHF4	ENSG00000144583	-1.686427881	0.551157613	-3.05979241	0.002214905	0.014767328
DM1-AS	ENSG00000267395	-1.689897255	0.513616559	-3.290192318	0.001001189	0.007990558
LMNTD2-AS1	ENSG00000254815	-1.692855049	0.317748647	-5.327654623	9.95E-08	4.62E-06
LINC01451	ENSG00000279141	-1.693138594	0.642910864	-2.633551071	0.008449713	0.039501409
FAM189A2	ENSG00000135063	-1.694797019	0.278400194	-6.087628735	1.15E-09	9.45E-08
NA	ENSG00000261143	-1.709240049	0.369440183	-4.626567781	3.72E-06	9.89E-05
PRMT8	ENSG00000111218	-1.710208279	0.507841709	-3.367601065	0.000758252	0.006490913
CT45A1	ENSG00000268940	-1.715811603	0.562982781	-3.047715954	0.002305878	0.015154433
VWA5B1	ENSG00000158816	-1.716290318	0.655330527	-2.618968973	0.008819597	0.040753484
NA	ENSG00000243491	-1.717616697	0.45316596	-3.790259747	0.00015049	0.001863683
TMEM105	ENSG00000185332	-1.721972717	0.479758703	-3.589247481	0.000331634	0.003453373
LOC105379252	ENSG00000274628	-1.724726004	0.677506786	-2.54569554	0.010906026	0.047711507
LOC200772	ENSG00000233392	-1.733930016	0.562614582	-3.081914462	0.002056739	0.013908877
NA	ENSG00000280411	-1.735051682	0.641637582	-2.704099214	0.006848984	0.033670964
FAM156B	ENSG00000179304	-1.73802287	0.25550556	-6.802289832	1.03E-11	1.38E-09
MPPED1	ENSG00000186732	-1.741114278	0.628152551	-2.77180165	0.005574699	0.028898043
SPDYE2	ENSG00000205238	-1.742158534	0.39490314	-4.411609733	1.03E-05	0.00022209
CDHR1	ENSG00000148600	-1.742799127	0.470491136	-3.704212455	0.000212048	0.002435241
NA	ENSG00000262319	-1.743593387	0.323719945	-5.386116661	7.20E-08	3.49E-06
NA	ENSG00000268120	-1.746950687	0.663846585	-2.631557842	0.00849944	0.0396687
NA	ENSG00000261634	-1.750413127	0.458431432	-3.818265948	0.000134393	0.001708968
ARHGEF4	ENSG00000136002	-1.752489884	0.356948135	-4.909648516	9.12E-07	3.03E-05
PSD2	ENSG00000146005	-1.753050483	0.484377596	-3.619181598	0.000295536	0.003169382
NA	ENSG00000211592	-1.756015784	0.473963816	-3.704957479	0.000211426	0.002433005
HSF4	ENSG00000102878	-1.756540452	0.260852584	-6.733843405	1.65E-11	2.09E-09
DNAH11	ENSG00000105877	-1.758147555	0.538204726	-3.266689181	0.001088131	0.008517431
NA	ENSG00000240801	-1.761426735	0.337770026	-5.214869874	1.84E-07	7.78E-06
WNK2	ENSG00000165238	-1.761501053	0.508212493	-3.466071926	0.000528122	0.004924667
NA	ENSG00000228140	-1.763689834	0.601544679	-2.931934892	0.003368574	0.019908814
ND4L	ENSG00000212907	-1.763833275	0.226448844	-7.789102598	6.75E-15	1.54E-12
FAM95B1	ENSG00000223839	-1.765750868	0.472033329	-3.740733459	0.000183484	0.00217229
NA	ENSG00000234869	-1.766123649	0.518943085	-3.403308954	0.00066575	0.0058804
LINC01836	ENSG00000267530	-1.769827414	0.274845878	-6.439344948	1.20E-10	1.21E-08
NA	ENSG00000249505	-1.772760604	0.592909958	-2.989932251	0.002790393	0.017361571
CASKIN1	ENSG00000167971	-1.772764984	0.450862812	-3.931938796	8.43E-05	0.001179586
KIF1A	ENSG00000130294	-1.775440767	0.48326695	-3.673830307	0.000238941	0.002673936
NA	ENSG00000272473	-1.778697474	0.539311275	-3.298090652	0.000973447	0.007826775
GPR37L1	ENSG00000170075	-1.779108988	0.373845616	-4.758940348	1.95E-06	5.73E-05
SPAG8	ENSG00000137098	-1.780052817	0.535514227	-3.324006587	0.000887341	0.007315341
SLC5A1	ENSG00000100170	-1.783279288	0.495628031	-3.598019436	0.00032065	0.003369995
MARCHF10	ENSG00000173838	-1.786967892	0.580314423	-3.079309805	0.002074808	0.013997267
COL28A1	ENSG00000215018	-1.787969826	0.493876843	-3.620274669	0.00029429	0.003159735
HSPB6	ENSG00000004776	-1.788074947	0.27425607	-6.519727892	7.04E-11	7.67E-09
BAIAP3	ENSG00000007516	-1.788837426	0.45497322	-3.931742234	8.43E-05	0.001179825
LOC541473	ENSG00000146722	-1.789524963	0.612207024	-2.923071595	0.003465968	0.020320514
FABP6	ENSG00000170231	-1.792047995	0.579952044	-3.089993411	0.002001609	0.013632745
TMEM213	ENSG00000214128	-1.792765076	0.479296202	-3.740411601	0.000183719	0.002172372
HLA-DQB2	ENSG00000232629	-1.794161694	0.614702542	-2.918747802	0.003514404	0.020511505
NA	ENSG00000255176	-1.795404643	0.512854316	-3.500808295	0.000463849	0.004461519
PCAT6	ENSG00000228288	-1.796666917	0.544426637	-3.300108398	0.000966475	0.007789979
NA	ENSG00000249786	-1.800768336	0.470293186	-3.829033437	0.000128648	0.00164461
AHNAK2	ENSG00000185567	-1.803322258	0.542966032	-3.321243229	0.000896174	0.007356189
AQP6	ENSG00000086159	-1.806401708	0.680820159	-2.653272946	0.007971538	0.037801698
ARX	ENSG00000004848	-1.809438586	0.669450317	-2.702872104	0.006874319	0.033788221
SSPO	ENSG00000197558	-1.810469466	0.223777842	-8.090476904	5.94E-16	1.67E-13
NA	ENSG00000281538	-1.812091372	0.598887319	-3.025763468	0.002480062	0.015937656
LOC100288123	ENSG00000267244	-1.813969849	0.29041359	-6.246160347	4.21E-10	3.75E-08
FNDC11	ENSG00000125531	-1.817232089	0.629277788	-2.887805869	0.003879392	0.022059137
SLC46A2	ENSG00000119457	-1.81799531	0.280506151	-6.481124575	9.10E-11	9.38E-09
CHIT1	ENSG00000133063	-1.819058096	0.630900477	-2.883272658	0.003935666	0.022293556
NA	ENSG00000261113	-1.819099663	0.566438536	-3.211468762	0.001320583	0.009933614
NA	ENSG00000268297	-1.820347338	0.323420318	-5.628426029	1.82E-08	1.06E-06
HIPK4	ENSG00000160396	-1.820860159	0.678871763	-2.682185734	0.007314284	0.035490882
CFAP47	ENSG00000165164	-1.823625189	0.580023844	-3.144052104	0.001666258	0.011867133
NA	ENSG00000280439	-1.824729476	0.635333793	-2.872079994	0.004077797	0.022839277
NA	ENSG00000269915	-1.827176135	0.509181878	-3.58845476	0.000332644	0.003462111
WNK4	ENSG00000126562	-1.827256302	0.550421252	-3.319741551	0.000901008	0.007387878
CCDC40	ENSG00000141519	-1.827935297	0.517844381	-3.529893077	0.000415728	0.004105333
NA	ENSG00000254428	-1.829252322	0.585984758	-3.121672189	0.001798271	0.012594533
LOC100129503	ENSG00000280351	-1.832333465	0.465568265	-3.935692367	8.30E-05	0.001163445
LBX1	ENSG00000138136	-1.83487279	0.694379729	-2.642463071	0.008230544	0.038731371
NA	ENSG00000279759	-1.839831535	0.231115105	-7.960671951	1.71E-15	4.28E-13
FER1L4	ENSG00000088340	-1.84161811	0.470822444	-3.91149176	9.17E-05	0.001263977
NA	ENSG00000250686	-1.845086241	0.548449449	-3.364186518	0.000767696	0.006543082
PCP2	ENSG00000174788	-1.845442913	0.472236575	-3.907877984	9.31E-05	0.001281364
SEC14L3	ENSG00000100012	-1.851738269	0.514869265	-3.596521279	0.000322501	0.003385059
NA	ENSG00000260528	-1.853224055	0.310056333	-5.977055973	2.27E-09	1.75E-07
LRRC24	ENSG00000254402	-1.858439874	0.317526138	-5.852872097	4.83E-09	3.42E-07
SRCIN1	ENSG00000277363	-1.859729623	0.530105205	-3.508227435	0.000451103	0.004365651
NA	ENSG00000279072	-1.868932552	0.673436601	-2.775216777	0.005516492	0.028668128
NA	ENSG00000237094	-1.870824276	0.328047712	-5.702902994	1.18E-08	7.23E-07
PLA2G4B	ENSG00000243708	-1.874239706	0.443541189	-4.225627183	2.38E-05	0.000431475
KLK6	ENSG00000167755	-1.879909683	0.469005421	-4.008289886	6.12E-05	0.000915693
CYP2W1	ENSG00000073067	-1.883184945	0.600110146	-3.138065501	0.001700669	0.012055628
SLC34A3	ENSG00000198569	-1.88396978	0.452052298	-4.167592525	3.08E-05	0.000528684
IZUMO1	ENSG00000182264	-1.889213356	0.461692176	-4.091932793	4.28E-05	0.000691578
PAK6	ENSG00000137843	-1.893621116	0.390063566	-4.854647497	1.21E-06	3.83E-05
BUB1B-PAK6	ENSG00000137843	-1.893621116	0.390063566	-4.854647497	1.21E-06	3.83E-05
PLCH2	ENSG00000149527	-1.894961772	0.416582466	-4.548827492	5.39E-06	0.00013298
CRABP1	ENSG00000166426	-1.896238728	0.734255385	-2.582532953	0.0098078	0.044176049
MAT1A	ENSG00000151224	-1.919699107	0.694145771	-2.765556153	0.005682582	0.029290519
NA	ENSG00000235373	-1.928099492	0.306200737	-6.29684797	3.04E-10	2.86E-08
ZDHHC11	ENSG00000188818	-1.9310858	0.404121701	-4.778475884	1.77E-06	5.30E-05
FGF17	ENSG00000158815	-1.931350702	0.461430703	-4.185570416	2.84E-05	0.000498435
MROH7	ENSG00000184313	-1.933201874	0.4399059	-4.394580462	1.11E-05	0.000237433
SLC26A9	ENSG00000174502	-1.934718471	0.397600772	-4.865982687	1.14E-06	3.66E-05
NA	ENSG00000280279	-1.944281982	0.272992801	-7.122099838	1.06E-12	1.71E-10
CYP4F29P	ENSG00000228314	-1.945299015	0.671236226	-2.898084072	0.003754499	0.021569892
RSPH10B	ENSG00000155026	-1.947471077	0.701908833	-2.774535646	0.005528058	0.028717417
NA	ENSG00000273170	-1.952735673	0.653785312	-2.98681484	0.002819004	0.01748397
ND5	ENSG00000198786	-1.959067644	0.218509456	-8.965596643	3.09E-19	1.33E-16
CLSTN2	ENSG00000158258	-1.96219209	0.333361794	-5.886073706	3.95E-09	2.87E-07
NA	ENSG00000238035	-1.962554371	0.279594873	-7.01927883	2.23E-12	3.30E-10
HMCN2	ENSG00000148357	-1.96478648	0.280546598	-7.003422937	2.50E-12	3.60E-10
NPTX1	ENSG00000171246	-1.967016134	0.34291879	-5.736099018	9.69E-09	6.21E-07
NA	ENSG00000230724	-1.971681035	0.283729391	-6.949160347	3.67E-12	5.16E-10
NA	ENSG00000275484	-1.972050886	0.671171012	-2.938224166	0.003300983	0.019638516
SAPCD1	ENSG00000228727	-1.984683764	0.346699419	-5.724508479	1.04E-08	6.54E-07
NA	ENSG00000254429	-1.985048011	0.603383997	-3.289858567	0.001002378	0.007997237
CDHR5	ENSG00000099834	-1.988353353	0.56954805	-3.491107295	0.000481023	0.004600802
MYCBPAP	ENSG00000136449	-1.989373375	0.589664996	-3.3737349	0.000741557	0.0063816
SLITRK3	ENSG00000121871	-1.996134262	0.593716664	-3.362099099	0.000773524	0.006574662
KCNK4-TEX40	ENSG00000257069	-1.997788325	0.565459095	-3.533037741	0.000410814	0.004074431
NXF3	ENSG00000147206	-2.001999841	0.502694354	-3.982538943	6.82E-05	0.000995497
PZP	ENSG00000126838	-2.002698388	0.617314096	-3.244212955	0.001177757	0.009081333
DCST2	ENSG00000163354	-2.010339268	0.586700462	-3.426517276	0.000611375	0.005509151
NA	ENSG00000268750	-2.011694318	0.626354536	-3.211750222	0.00131929	0.009927168
CNGA4	ENSG00000132259	-2.01535059	0.610490393	-3.301199515	0.000962724	0.007776268
NA	ENSG00000241860	-2.022680002	0.276346454	-7.319362962	2.49E-13	4.40E-11
NA	ENSG00000230715	-2.026490102	0.376668247	-5.380039644	7.45E-08	3.58E-06
LRRC26	ENSG00000184709	-2.030765433	0.630830259	-3.219194713	0.001285512	0.009725739
NA	ENSG00000224956	-2.035037118	0.313486668	-6.491622526	8.49E-11	8.95E-09
NA	ENSG00000228327	-2.035342567	0.446665591	-4.556748061	5.20E-06	0.000130631
TTLL10-AS1	ENSG00000205231	-2.035344356	0.59329434	-3.43058111	0.00060229	0.005451023
SFRP5	ENSG00000120057	-2.048495723	0.303161385	-6.757112962	1.41E-11	1.80E-09
MS4A15	ENSG00000166961	-2.052095786	0.22230687	-9.230914847	2.68E-20	1.33E-17
PLXNB3	ENSG00000198753	-2.053818202	0.258446813	-7.946773168	1.91E-15	4.74E-13
PSAPL1	ENSG00000178597	-2.054491456	0.717640482	-2.8628422	0.004198596	0.023337837
COL4A2-AS1	ENSG00000232814	-2.065248204	0.762957107	-2.706899491	0.006791482	0.033446063
LINC00689	ENSG00000231419	-2.069629246	0.67589386	-3.062062503	0.002198175	0.014681593
XDH	ENSG00000158125	-2.077737129	0.444699433	-4.672227968	2.98E-06	8.26E-05
PRR36	ENSG00000183248	-2.079810153	0.315131224	-6.599822542	4.12E-11	4.71E-09
UCKL1-AS1	ENSG00000280213	-2.082925373	0.476345834	-4.372716683	1.23E-05	0.000255707
HES2	ENSG00000069812	-2.083631264	0.759337142	-2.744013363	0.006069307	0.030722125
